OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight
10517,1/20/18,CST37,EMP9,2,70,186.54,154.46,32.08,6,0,37.44
10519,3/14/18,CST37,EMP9,2,10,126.84,100.02,26.82,16,6.04,43.11
10519,3/14/18,CST37,EMP9,2,56,1629.2,1348.98,280.22,40,0,43.11
10519,3/14/18,CST37,EMP9,2,60,53.66,42.31,11.34,10,2.56,43.11
10520,11/24/18,CST37,EMP3,2,24,37.44,31,6.44,8,0,31.78
10520,11/24/18,CST37,EMP3,2,53,284.5,235.57,48.93,5,0,31.78
10567,8/28/21,CST37,EMP9,2,31,624.24,421.36,202.88,60,104.04,40.24
10567,8/28/21,CST37,EMP9,2,51,324.06,262.49,61.57,3,0,40.24
10567,8/28/21,CST37,EMP9,2,59,386.88,261.88,125,40,64.48,40.24
10646,1/22/19,CST37,EMP3,2,1,364.69,236.32,128.37,15,72.94,58.82
10646,1/22/19,CST37,EMP3,2,10,142.88,92.58,50.29,18,28.57,58.82
10646,1/22/19,CST37,EMP3,2,71,1125,729,396,30,225,58.82
10646,1/22/19,CST37,EMP3,2,77,576.19,373.37,202.82,35,115.24,58.82
10651,11/27/18,CST37,EMP9,2,19,137.25,94.83,42.42,12,27.45,59.87
10651,11/27/18,CST37,EMP9,2,22,88.75,57.51,31.24,20,17.75,59.87
10661,12/4/18,CST37,EMP3,2,39,236.27,159.48,76.79,3,39.38,63.6
10661,12/4/18,CST37,EMP3,2,58,3075.24,2075.79,999.45,49,512.54,63.6
10678,4/19/18,CST37,EMP9,2,12,960,777.6,182.4,100,0,76.87
10678,4/19/18,CST37,EMP9,2,33,756,612.36,143.64,30,0,76.87
10678,4/19/18,CST37,EMP9,2,41,1215.6,984.64,230.96,120,0,76.87
10678,4/19/18,CST37,EMP9,2,54,1074.3,870.18,204.12,30,0,76.87
10687,12/25/18,CST37,EMP3,2,9,2573.13,1667.39,905.74,50,514.63,55.58
10687,12/25/18,CST37,EMP3,2,29,1321.2,1070.17,251.03,10,0,55.58
10687,12/25/18,CST37,EMP3,2,36,58.05,37.62,20.43,6,11.61,55.58
10695,9/2/18,CST37,EMP9,2,8,182,147.42,34.58,10,0,40.99
10695,9/2/18,CST37,EMP9,2,12,39.28,31.82,7.46,4,0,40.99
10695,9/2/18,CST37,EMP9,2,24,98.4,79.7,18.7,20,0,40.99
10701,1/8/19,CST37,EMP9,2,59,420.69,296.31,124.38,42,54.87,34.44
10701,1/8/19,CST37,EMP9,2,71,739.68,520.99,218.69,20,96.48,34.44
10701,1/8/19,CST37,EMP9,2,76,14456.19,10182.19,4274,35,1885.59,34.44
10712,1/16/19,CST37,EMP3,2,53,185.54,148.94,36.6,3,8.84,23.09
10712,1/16/19,CST37,EMP3,2,56,1068.6,865.57,203.03,30,0,23.09
10722,8/24/18,CST37,EMP9,2,2,58.41,47.31,11.1,3,0,71.33
10722,8/24/18,CST37,EMP9,2,31,392.5,317.93,74.58,50,0,71.33
10722,8/24/18,CST37,EMP9,2,68,527.85,432.47,95.38,45,0,71.33
10722,8/24/18,CST37,EMP9,2,75,309.12,250.39,58.73,42,0,71.33
10736,2/6/19,CST37,EMP9,2,65,374,302.94,71.06,40,0,63.69
10736,2/6/19,CST37,EMP9,2,75,151,122.31,28.69,20,0,63.69
10742,7/9/18,CST37,EMP3,2,3,394,319.14,74.86,20,0,37.65
10742,7/9/18,CST37,EMP3,2,60,267.5,216.68,50.83,50,0,37.65
10742,7/9/18,CST37,EMP3,2,72,393.75,344.67,49.08,35,0,37.65
10751,9/19/18,CST37,EMP3,2,26,402.2,296.17,106.04,12,36.56,31.69
10751,9/19/18,CST37,EMP3,2,30,708.3,573.72,134.58,30,0,31.69
10751,9/19/18,CST37,EMP3,2,50,330.44,243.32,87.12,20,30.04,31.69
10751,9/19/18,CST37,EMP3,2,73,15.6,12.64,2.96,15,0,31.69
10800,3/22/20,CST37,EMP9,2,11,1600.5,1178.55,421.95,50,145.5,51.05
10800,3/22/20,CST37,EMP9,2,51,1104.18,828.62,275.56,10,100.38,51.05
10800,3/22/20,CST37,EMP9,2,54,249.1,183.42,65.67,7,22.65,51.05
10815,3/31/19,CST37,EMP3,2,33,447.36,362.36,85,16,0,45.86
10897,11/15/19,CST37,EMP9,2,29,10652,9395.06,1256.94,80,0,47.05
10897,11/15/19,CST37,EMP9,2,30,945.72,834.13,111.6,36,0,47.05
10912,11/22/19,CST37,EMP3,2,11,1275,899.64,375.36,40,255,59.74
10912,11/22/19,CST37,EMP3,2,29,9170.25,6470.53,2699.72,60,1834.05,59.74
10946,12/8/19,CST37,EMP9,2,10,167.5,147.74,19.77,25,0,47.58
10946,12/8/19,CST37,EMP9,2,24,115.75,102.09,13.66,25,0,47.58
10946,12/8/19,CST37,EMP9,2,77,547.6,482.98,64.62,40,0,47.58
10985,8/26/19,CST37,EMP9,2,16,371.45,297.83,73.61,36,33.77,72.53
10985,8/26/19,CST37,EMP9,2,18,245.26,196.65,48.61,8,22.3,72.53
10985,8/26/19,CST37,EMP9,2,32,790.4,633.76,156.64,35,71.86,72.53
11000,9/2/19,CST37,EMP3,2,4,637.19,449.6,187.59,25,127.44,77.16
11000,9/2/19,CST37,EMP3,2,24,162.75,114.84,47.91,30,32.55,77.16
11000,9/2/19,CST37,EMP3,2,77,372.6,328.63,43.97,30,0,77.16
11002,5/1/19,CST37,EMP9,2,13,1419.04,1251.59,167.45,56,0,43.9
11002,5/1/19,CST37,EMP9,2,35,100.05,76.73,23.32,15,13.05,43.9
11002,5/1/19,CST37,EMP9,2,42,354.94,274.46,80.47,24,46.3,43.9
11002,5/1/19,CST37,EMP9,2,55,1689.2,1581.15,108.05,40,0,43.9
11003,7/2/19,CST37,EMP3,2,1,76,67.03,8.97,4,0,28.52
11003,7/2/19,CST37,EMP3,2,40,167.8,148,19.8,10,0,28.52
11003,7/2/19,CST37,EMP3,2,52,801,706.48,94.52,10,0,28.52
11034,7/16/19,CST37,EMP9,2,21,178.86,143.41,35.45,15,16.26,54.81
11034,7/16/19,CST37,EMP9,2,44,879.48,775.7,103.78,12,0,54.81
11034,7/16/19,CST37,EMP9,2,61,145.56,128.38,17.18,6,0,54.81
11063,7/26/19,CST37,EMP3,2,34,241.8,213.27,28.53,30,0,75.08
11063,7/26/19,CST37,EMP3,2,40,878.24,704.19,174.05,40,79.84,75.08
11063,7/26/19,CST37,EMP3,2,41,317.46,254.55,62.91,30,28.86,75.08
10315,8/21/18,CST38,EMP9,2,34,117.32,101.36,15.96,14,0,28.88
10315,8/21/18,CST38,EMP9,2,70,873.9,755.05,118.85,30,0,28.88
10321,7/29/19,CST38,EMP3,2,35,54.3,46.92,7.38,10,0,39.56
10473,6/9/21,CST38,EMP3,2,33,319.08,264.2,54.88,12,0,37.32
10473,6/9/21,CST38,EMP3,2,71,391.44,324.11,67.33,12,0,37.32
10798,8/22/19,CST38,EMP9,2,62,56.52,45.78,10.74,2,0,72.95
10798,8/22/19,CST38,EMP9,2,72,118,95.58,22.42,10,0,72.95
10829,4/8/19,CST38,EMP9,2,2,201.1,177.37,23.73,10,0,67.88
10829,4/8/19,CST38,EMP9,2,8,395.4,348.74,46.66,20,0,67.88
10829,4/8/19,CST38,EMP9,2,13,264.3,233.11,31.19,10,0,67.88
10829,4/8/19,CST38,EMP9,2,60,112.98,99.65,13.33,21,0,67.88
10323,3/3/21,CST39,EMP3,2,15,30.6,26.44,4.16,5,0,73.01
10323,3/3/21,CST39,EMP3,2,25,57.36,49.56,7.8,4,0,73.01
10323,3/3/21,CST39,EMP3,2,39,244.84,211.54,33.3,4,0,73.01
10325,8/5/21,CST39,EMP3,2,6,22.26,19.23,3.03,6,0,43.29
10325,8/5/21,CST39,EMP3,2,13,277.08,239.4,37.68,12,0,43.29
10325,8/5/21,CST39,EMP3,2,14,190.26,164.38,25.88,9,0,43.29
10325,8/5/21,CST39,EMP3,2,31,31.2,26.96,4.24,4,0,43.29
10325,8/5/21,CST39,EMP3,2,72,438.4,378.78,59.62,40,0,43.29
10456,7/21/21,CST39,EMP3,2,21,422.74,336,86.74,40,55.14,30.41
10456,7/21/21,CST39,EMP3,2,49,484.93,349.15,135.78,21,63.25,30.41
10457,7/21/21,CST39,EMP9,2,59,282.6,248.16,34.44,36,0,32.32
10468,10/3/21,CST39,EMP9,2,30,188.4,156,32.4,8,0,56.09
10468,10/3/21,CST39,EMP9,2,43,173.85,143.95,29.9,15,0,56.09
10506,9/11/21,CST39,EMP9,2,25,292.45,220.13,72.31,18,26.59,66.45
10506,9/11/21,CST39,EMP9,2,70,473.55,356.45,117.1,14,43.05,66.45
10542,12/16/21,CST39,EMP3,2,11,444.31,342.75,101.56,15,21.16,30.09
10542,12/16/21,CST39,EMP3,2,54,822.02,634.13,187.89,24,39.14,30.09
10630,12/8/18,CST39,EMP3,2,55,444.53,354.66,89.86,12,21.17,61.52
10630,12/8/18,CST39,EMP3,2,76,14078.05,11403.22,2674.83,35,0,61.52
10718,7/22/18,CST39,EMP3,2,12,363.96,294.81,69.15,36,0,31.17
10718,7/22/18,CST39,EMP3,2,16,181.4,146.93,34.47,20,0,31.17
10718,7/22/18,CST39,EMP3,2,36,314,254.34,59.66,40,0,31.17
10718,7/22/18,CST39,EMP3,2,62,603.2,488.59,114.61,20,0,31.17
10799,9/22/19,CST39,EMP9,2,13,532.91,375.35,157.56,20,69.51,38.38
10799,9/22/19,CST39,EMP9,2,24,105.11,74.03,31.08,20,13.71,38.38
10799,9/22/19,CST39,EMP9,2,59,227.25,184.07,43.18,25,0,38.38
10817,10/2/19,CST39,EMP3,2,26,1378.16,970.7,407.46,40,179.76,52.68
10817,10/2/19,CST39,EMP3,2,38,2451.9,1986.04,465.86,30,0,52.68
10817,10/2/19,CST39,EMP3,2,40,1247.52,878.69,368.83,60,162.72,52.68
10817,10/2/19,CST39,EMP3,2,62,777.69,547.76,229.93,25,101.44,52.68
10849,4/18/19,CST39,EMP9,2,3,967.75,853.56,114.19,49,0,39.15
10849,4/18/19,CST39,EMP9,2,26,693.45,531.85,161.6,18,90.45,39.15
10893,5/13/19,CST39,EMP9,2,8,603.3,532.11,71.19,30,0,68.97
10893,5/13/19,CST39,EMP9,2,24,47,41.45,5.55,10,0,68.97
10893,5/13/19,CST39,EMP9,2,29,3030.72,2673.09,357.63,24,0,68.97
10893,5/13/19,CST39,EMP9,2,30,959,845.84,113.16,35,0,68.97
10893,5/13/19,CST39,EMP9,2,36,147.8,130.36,17.44,20,0,68.97
11028,3/12/20,CST39,EMP9,2,55,1286.95,1135.09,151.86,35,0,47.74
11028,3/12/20,CST39,EMP9,2,59,207.12,182.68,24.44,24,0,47.74
10858,4/24/19,CST40,EMP5,1,7,214.3,189.01,25.29,5,0,71.69
10858,4/24/19,CST40,EMP5,1,27,433.5,382.35,51.15,10,0,71.69
10858,4/24/19,CST40,EMP5,1,70,122.24,107.82,14.42,4,0,71.69
10927,12/1/19,CST40,EMP5,1,20,410.7,362.24,48.46,5,0,26.94
10927,12/1/19,CST40,EMP5,1,52,371.65,327.8,43.85,5,0,26.94
10927,12/1/19,CST40,EMP5,1,76,7285,6425.37,859.63,20,0,26.94
10972,6/20/19,CST40,EMP4,1,17,151.56,133.68,17.88,6,0,50.66
10972,6/20/19,CST40,EMP4,1,33,177.31,164.3,13.01,7,0,50.66
10973,6/20/19,CST40,EMP5,1,26,154.2,136,18.2,5,0,79.19
10973,6/20/19,CST40,EMP5,1,41,52.26,46.09,6.17,6,0,79.19
10973,6/20/19,CST40,EMP5,1,75,82.1,79.69,2.41,10,0,79.19
10371,2/27/21,CST41,EMP4,1,36,55.94,40.28,15.66,6,9.32,66.09
10413,3/10/18,CST41,EMP5,1,1,504.24,417.51,86.73,24,0,64.69
10413,3/10/18,CST41,EMP5,1,62,1214.8,1005.85,208.95,40,0,64.69
10413,3/10/18,CST41,EMP5,1,76,5809.44,4810.22,999.22,14,0,64.69
10425,2/20/18,CST41,EMP4,1,55,450.5,298.41,152.09,10,90.1,23.12
10425,2/20/18,CST41,EMP4,1,76,9035.75,5985.28,3050.47,20,1807.15,23.12
10500,9/4/18,CST41,EMP5,1,15,81.02,63.89,17.13,12,3.86,53.28
10500,9/4/18,CST41,EMP5,1,28,394.13,310.8,83.33,8,18.77,53.28
10610,10/20/18,CST41,EMP4,1,36,198.97,128.94,70.04,21,39.8,67.44
10832,4/9/19,CST41,EMP5,1,13,92.16,67.74,24.42,3,15.36,30.97
10832,4/9/19,CST41,EMP5,1,25,165.6,121.72,43.88,10,27.6,30.97
10832,4/9/19,CST41,EMP5,1,44,1308.29,961.59,346.7,16,218.05,30.97
10832,4/9/19,CST41,EMP5,1,64,99.18,87.48,11.7,3,0,30.97
10923,10/27/19,CST41,EMP4,1,42,158.4,116.42,41.98,10,26.4,76.9
10923,10/27/19,CST41,EMP4,1,43,154.08,113.25,40.83,10,25.68,76.9
10923,10/27/19,CST41,EMP4,1,67,1842.34,1354.12,488.22,24,307.06,76.9
10351,2/7/21,CST42,EMP1,3,38,1575.84,1296.69,279.15,20,75.04,65.12
10351,2/7/21,CST42,EMP1,3,41,135.46,117.04,18.42,13,0,65.12
10351,2/7/21,CST42,EMP1,3,44,5961.88,4905.77,1056.1,77,283.9,65.12
10351,2/7/21,CST42,EMP1,3,65,105.84,87.09,18.75,10,5.04,65.12
10495,3/14/18,CST42,EMP1,3,23,83.3,68.97,14.33,10,0,46.62
10495,3/14/18,CST42,EMP1,3,41,204.4,169.24,35.16,20,0,46.62
10495,3/14/18,CST42,EMP1,3,77,65.6,54.32,11.28,5,0,46.62
10564,4/6/21,CST42,EMP1,3,17,422.35,325.81,96.54,16,20.11,35.94
10564,4/6/21,CST42,EMP1,3,31,48.51,37.42,11.09,6,2.31,35.94
10564,4/6/21,CST42,EMP1,3,55,930.56,717.86,212.7,25,44.31,35.94
10620,5/31/18,CST42,EMP1,3,24,22.05,17.86,4.19,5,0,79.96
10620,5/31/18,CST42,EMP1,3,52,415.4,336.47,78.93,5,0,79.96
10680,9/19/18,CST42,EMP1,3,16,533.13,345.46,187.66,50,106.63,79.63
10680,9/19/18,CST42,EMP1,3,31,195.25,126.52,68.73,20,39.05,79.63
10680,9/19/18,CST42,EMP1,3,42,693.5,449.39,244.11,40,138.7,79.63
10810,3/28/20,CST42,EMP1,3,13,173.32,140.39,32.93,7,0,58.1
10810,3/28/20,CST42,EMP1,3,25,67.15,54.39,12.76,5,0,58.1
10810,3/28/20,CST42,EMP1,3,70,132.45,107.28,25.17,5,0,58.1
10836,10/12/19,CST42,EMP1,3,22,184.08,162.36,21.72,52,0,76.57
10836,10/12/19,CST42,EMP1,3,35,38.28,35.1,3.18,6,0,76.57
10836,10/12/19,CST42,EMP1,3,57,462.48,407.91,54.57,24,0,76.57
10836,10/12/19,CST42,EMP1,3,60,279.6,246.61,32.99,60,0,76.57
10836,10/12/19,CST42,EMP1,3,64,948.9,836.93,111.97,30,0,76.57
10851,12/22/19,CST42,EMP1,3,2,92.92,78.06,14.87,5,4.42,30.43
10851,12/22/19,CST42,EMP1,3,25,138.29,116.16,22.13,10,6.59,30.43
10851,12/22/19,CST42,EMP1,3,57,200.44,172.4,28.05,10,9.54,30.43
10851,12/22/19,CST42,EMP1,3,59,390.29,327.84,62.45,42,18.59,30.43
10932,8/2/19,CST42,EMP1,3,16,313.17,263.65,49.52,30,28.47,37.35
10932,8/2/19,CST42,EMP1,3,62,416.42,337.49,78.93,14,37.86,37.35
10932,8/2/19,CST42,EMP1,3,72,182.88,161.3,21.58,16,0,37.35
10932,8/2/19,CST42,EMP1,3,75,172.04,137.94,34.1,20,15.64,37.35
10943,6/7/19,CST42,EMP1,3,13,364.2,321.22,42.98,15,0,30.3
10943,6/7/19,CST42,EMP1,3,22,73.29,64.64,8.65,21,0,30.3
10943,6/7/19,CST42,EMP1,3,46,185.85,163.92,21.93,15,0,30.3
11016,7/6/19,CST42,EMP1,3,31,122.85,108.35,14.5,15,0,73.93
11016,7/6/19,CST42,EMP1,3,36,138.56,122.21,16.35,16,0,73.93
11031,7/13/19,CST42,EMP1,3,1,965.25,851.35,113.9,45,0,28.48
11031,7/13/19,CST42,EMP1,3,13,2183.2,1925.58,257.62,80,0,28.48
11031,7/13/19,CST42,EMP1,3,24,94.92,83.72,11.2,21,0,28.48
11031,7/13/19,CST42,EMP1,3,64,648,628.3,19.7,20,0,28.48
11031,7/13/19,CST42,EMP1,3,71,460.32,406,54.32,16,0,28.48
10545,12/18/21,CST43,EMP1,3,11,263.7,219.96,43.74,10,0,36.41
10279,11/8/18,CST44,EMP7,2,17,506.63,372.12,134.51,15,101.33,46.34
10284,11/14/18,CST44,EMP7,2,27,806.81,557.67,249.14,15,161.36,65.41
10284,11/14/18,CST44,EMP7,2,44,1435.77,1240.51,195.26,21,0,65.41
10284,11/14/18,CST44,EMP7,2,60,118.25,81.73,36.52,20,23.65,65.41
10284,11/14/18,CST44,EMP7,2,67,400.44,276.78,123.66,5,80.09,65.41
10343,4/27/21,CST44,EMP8,2,64,1697.5,1466.64,230.86,50,0,60.85
10343,4/27/21,CST44,EMP8,2,68,48.51,39.92,8.59,4,2.31,60.85
10343,4/27/21,CST44,EMP8,2,76,5862.3,5065.03,797.27,15,0,60.85
10362,2/21/21,CST44,EMP8,2,25,752,649.73,102.27,50,0,40.91
10362,2/21/21,CST44,EMP8,2,51,2195.8,1897.17,298.63,20,0,40.91
10362,2/21/21,CST44,EMP8,2,54,889.68,768.68,121,24,0,40.91
10419,4/16/18,CST44,EMP7,2,60,289.17,228.03,61.14,60,13.77,67.45
10419,4/16/18,CST44,EMP7,2,69,39.27,32.65,6.62,20,1.87,67.45
10430,6/25/18,CST44,EMP7,2,17,1217.16,839.84,377.32,45,202.86,68.53
10430,6/25/18,CST44,EMP7,2,21,513,424.76,88.24,50,0,68.53
10430,6/25/18,CST44,EMP7,2,56,1087.5,900.45,187.05,30,0,68.53
10430,6/25/18,CST44,EMP7,2,59,719.04,496.14,222.9,70,119.84,68.53
10464,9/29/18,CST44,EMP7,2,4,429.89,296.62,133.27,16,71.65,28.66
10464,9/29/18,CST44,EMP7,2,43,33.54,27.77,5.77,3,0,28.66
10464,9/29/18,CST44,EMP7,2,56,1417.32,977.95,439.37,30,236.22,28.66
10464,9/29/18,CST44,EMP7,2,60,103.6,85.78,17.82,20,0,28.66
10492,6/28/21,CST44,EMP8,2,25,868.14,684.59,183.55,60,41.34,31.75
10492,6/28/21,CST44,EMP8,2,42,290.22,254.23,35.99,20,13.82,31.75
10497,7/29/18,CST44,EMP8,2,56,579.46,479.79,99.67,14,0,56.31
10497,7/29/18,CST44,EMP8,2,72,278,230.18,47.82,25,0,56.31
10497,7/29/18,CST44,EMP8,2,77,303,250.88,52.12,25,0,56.31
10522,8/26/21,CST44,EMP8,2,1,1038.24,716.39,321.85,40,173.04,38.79
10522,8/26/21,CST44,EMP8,2,8,502.32,415.92,86.4,24,0,38.79
10522,8/26/21,CST44,EMP8,2,30,621.12,428.57,192.55,20,103.52,38.79
10522,8/26/21,CST44,EMP8,2,40,547.5,377.77,169.72,25,91.25,38.79
10534,3/8/18,CST44,EMP7,2,30,263.1,213.11,49.99,10,0,61.57
10534,3/8/18,CST44,EMP7,2,40,221.76,149.69,72.07,10,36.96,61.57
10534,3/8/18,CST44,EMP7,2,54,443.4,299.3,144.1,10,73.9,61.57
10536,9/10/19,CST44,EMP7,2,12,181.88,117.86,64.02,15,36.38,58.11
10536,9/10/19,CST44,EMP7,2,31,178.2,144.34,33.86,20,0,58.11
10536,9/10/19,CST44,EMP7,2,33,692.4,560.84,131.56,30,0,58.11
10536,9/10/19,CST44,EMP7,2,60,213.06,138.06,75,35,42.61,58.11
10557,1/30/20,CST44,EMP7,2,64,1084.5,878.45,206.06,30,0,76.7
10557,1/30/20,CST44,EMP7,2,75,157.6,127.66,29.94,20,0,76.7
10569,4/12/18,CST44,EMP8,2,31,358.26,265.73,92.53,35,59.71,30.02
10569,4/12/18,CST44,EMP8,2,76,11229.9,9096.22,2133.68,30,0,30.02
10575,1/15/19,CST44,EMP7,2,59,112.08,90.78,21.3,12,0,73.98
10575,1/15/19,CST44,EMP7,2,63,118.26,95.79,22.47,6,0,73.98
10575,1/15/19,CST44,EMP7,2,72,335.1,271.43,63.67,30,0,73.98
10575,1/15/19,CST44,EMP7,2,76,4060.8,3533.37,527.43,10,0,73.98
10592,3/3/19,CST44,EMP8,2,15,155.4,119.88,35.52,25,7.4,67.96
10592,3/3/19,CST44,EMP8,2,26,151.51,116.88,34.63,5,7.21,67.96
10593,3/4/19,CST44,EMP7,2,20,2096.39,1415.06,681.33,21,349.4,44.62
10593,3/4/19,CST44,EMP7,2,69,47.04,31.75,15.29,20,7.84,44.62
10593,3/4/19,CST44,EMP7,2,76,2010.96,1482.54,528.42,4,335.16,44.62
10631,11/9/18,CST44,EMP8,2,75,61.86,45.55,16.31,8,5.62,32.07
10731,9/1/18,CST44,EMP7,2,21,412.02,317.84,94.18,40,19.62,43.34
10731,9/1/18,CST44,EMP7,2,51,2959.74,2283.23,676.51,30,140.94,43.34
10772,3/5/19,CST44,EMP8,2,29,2206.44,1787.22,419.22,18,0,22.82
10772,3/5/19,CST44,EMP8,2,59,208.5,168.88,39.62,25,0,22.82
10781,3/12/19,CST44,EMP8,2,54,136.19,91.93,44.26,3,22.7,25.14
10781,3/12/19,CST44,EMP8,2,56,977.04,659.5,317.54,20,162.84,25.14
10781,3/12/19,CST44,EMP8,2,74,1043.7,845.4,198.3,35,0,25.14
10862,4/25/19,CST44,EMP7,2,11,683.5,602.85,80.65,25,0,76.44
10862,4/25/19,CST44,EMP7,2,52,683.52,628.37,55.15,8,0,76.44
10891,11/13/19,CST44,EMP8,2,30,428.24,359.72,68.52,15,20.39,77.77
10908,11/22/19,CST44,EMP7,2,7,847.98,712.3,135.68,20,40.38,73.21
10908,11/22/19,CST44,EMP7,2,52,1150.57,966.48,184.09,14,54.79,73.21
10934,2/5/20,CST44,EMP7,2,6,74,65.27,8.73,20,0,57.17
10992,7/28/19,CST44,EMP8,2,72,25.6,22.58,3.02,2,0,40.64
11017,3/9/20,CST44,EMP7,2,3,538.25,486.13,52.12,25,0,49.81
11017,3/9/20,CST44,EMP7,2,59,933.9,823.7,110.2,110,0,49.81
11017,3/9/20,CST44,EMP7,2,70,952.8,848.4,104.4,30,0,49.81
11070,8/9/19,CST44,EMP8,2,1,854.22,655.15,199.07,40,111.42,44.07
11070,8/9/19,CST44,EMP8,2,2,463.91,355.8,108.11,20,60.51,44.07
11070,8/9/19,CST44,EMP8,2,16,302.22,236.51,65.71,30,39.42,44.07
11070,8/9/19,CST44,EMP8,2,31,169,149.06,19.94,20,0,44.07
10579,9/20/18,CST45,EMP1,3,15,70.9,57.43,13.47,10,0,64.13
10579,9/20/18,CST45,EMP1,3,75,165.27,133.87,31.4,21,0,64.13
10719,1/22/19,CST45,EMP1,3,18,408.45,264.68,143.77,12,81.69,43.69
10719,1/22/19,CST45,EMP1,3,30,100.65,70.16,30.49,3,20.13,43.69
10719,1/22/19,CST45,EMP1,3,54,1712.5,1109.7,602.8,40,342.5,43.69
10283,11/12/19,CST46,EMP2,2,15,130.6,112.84,17.76,20,0,66.34
10283,11/12/19,CST46,EMP2,2,19,165.24,142.77,22.47,18,0,66.34
10283,11/12/19,CST46,EMP2,2,60,181.3,156.64,24.66,35,0,66.34
10283,11/12/19,CST46,EMP2,2,72,34.98,30.22,4.76,3,0,66.34
10296,10/3/15,CST46,EMP2,2,11,319.44,276,43.44,12,0,22.4
10296,10/3/15,CST46,EMP2,2,16,280.8,242.61,38.19,30,0,22.4
10296,10/3/15,CST46,EMP2,2,69,28.35,24.49,3.86,15,0,22.4
10330,3/11/19,CST46,EMP3,2,26,1882.55,1414.37,468.18,50,245.55,30.44
10330,3/11/19,CST46,EMP3,2,72,311.65,246.62,65.03,25,40.65,30.44
10357,9/15/15,CST46,EMP2,2,10,234.36,168.74,65.62,30,39.06,65.97
10357,9/15/15,CST46,EMP2,2,26,471.04,406.98,64.06,16,0,65.97
10357,9/15/15,CST46,EMP2,2,60,46.66,35.32,11.34,8,7.78,65.97
10381,3/18/21,CST46,EMP2,2,74,428.26,354.6,73.66,14,0,45.81
10461,2/24/18,CST46,EMP9,2,21,493,326.56,166.44,40,98.6,29.04
10461,2/24/18,CST46,EMP9,2,30,955.15,632.69,322.46,28,191.03,29.04
10461,2/24/18,CST46,EMP9,2,55,2643,1750.72,892.28,60,528.6,29.04
10499,9/4/21,CST46,EMP9,2,28,872.8,772.15,100.65,20,0,38.53
10499,9/4/21,CST46,EMP9,2,49,476.5,394.54,81.96,25,0,38.53
10543,7/17/21,CST46,EMP3,2,12,358.8,252.72,106.08,30,46.8,23.11
10543,7/17/21,CST46,EMP3,2,23,772.8,544.32,228.48,70,100.8,23.11
10780,3/11/19,CST46,EMP3,2,70,1005.9,814.78,191.12,35,0,23.35
10780,3/11/19,CST46,EMP3,2,77,186.45,151.02,35.43,15,0,23.35
10823,4/4/19,CST46,EMP9,2,11,666.82,491.02,175.8,20,60.62,53.04
10823,4/4/19,CST46,EMP9,2,57,312.3,252.96,59.34,15,0,53.04
10823,4/4/19,CST46,EMP9,2,59,392.04,314.34,77.7,40,35.64,53.04
10823,4/4/19,CST46,EMP9,2,77,216.32,173.45,42.87,15,19.66,53.04
10899,11/16/19,CST46,EMP3,2,39,591.28,453.49,137.79,8,77.12,25.47
10997,2/27/20,CST46,EMP9,2,32,1016.5,896.55,119.95,50,0,21.62
10997,2/27/20,CST46,EMP9,2,46,315.5,222.62,92.88,20,63.1,21.62
10997,2/27/20,CST46,EMP9,2,52,1884.25,1329.53,554.72,20,376.85,21.62
11065,2/27/20,CST46,EMP3,2,30,123,94.25,28.75,4,24.6,64.04
11065,2/27/20,CST46,EMP3,2,54,942.25,664.85,277.4,20,188.45,64.04
11071,2/10/20,CST46,EMP9,2,7,669.38,562.27,107.1,15,31.88,27.5
11071,2/10/20,CST46,EMP9,2,13,273.74,229.94,43.8,10,13.04,27.5
10405,4/2/21,CST47,EMP2,2,3,924,791.66,132.34,50,0,75.65
10485,2/21/18,CST47,EMP9,2,2,383.68,288.81,94.87,20,34.88,42.6
10485,2/21/18,CST47,EMP9,2,3,476.96,359.02,117.94,20,43.36,42.6
10485,2/21/18,CST47,EMP9,2,55,1161.93,874.62,287.31,30,105.63,42.6
10485,2/21/18,CST47,EMP9,2,70,1768.8,1331.42,437.38,60,160.8,42.6
10638,11/15/18,CST47,EMP2,2,45,177.2,143.53,33.67,20,0,75.11
10638,11/15/18,CST47,EMP2,2,65,212.94,172.48,40.46,21,0,75.11
10638,11/15/18,CST47,EMP2,2,72,646.2,523.42,122.78,60,0,75.11
10697,9/3/18,CST47,EMP3,2,19,73.67,47.74,25.93,7,14.73,32.34
10697,9/3/18,CST47,EMP3,2,35,67.61,43.81,23.8,9,13.52,32.34
10697,9/3/18,CST47,EMP3,2,58,1641.75,1063.85,577.9,30,328.35,32.34
10697,9/3/18,CST47,EMP3,2,70,1040.63,674.33,366.3,30,208.13,32.34
10729,7/29/18,CST47,EMP2,2,1,1026,831.06,194.94,50,0,67.48
10729,7/29/18,CST47,EMP2,2,21,284.7,230.61,54.09,30,0,67.48
10729,7/29/18,CST47,EMP2,2,50,660.4,534.92,125.48,40,0,67.48
10811,9/29/19,CST47,EMP3,2,19,141.9,114.94,26.96,15,0,40.63
10811,9/29/19,CST47,EMP3,2,23,178.2,144.34,33.86,18,0,40.63
10811,9/29/19,CST47,EMP3,2,40,523.8,424.28,99.52,30,0,40.63
10838,8/15/19,CST47,EMP9,2,1,102.6,72.39,30.21,4,20.52,45.91
